pil1_1,pil2_1,pil3_1,pil4_1,pil5_1,pil6_1,pil7_1,pil8_1,pil9_1,pil10_1,pil11_1,pil12_1,pil13_1,pil14_1,pil15_1,pil16_1,pil17_1,pil18_1,pil19_1,pil20_1,song1_1,song2_1,song3_1,song4_1,song5_1,song6_1,song7_1,song8_1,song9_1,song10_1,song11_1,song12_1,song13_1,song14_1,song15_1,song16_1,song17_1,song18_1,song19_1,song20_1,mist1_1,mist2_1,mist3_1,mist4_1,mist5_1,mist6_1,mist7_1,mist8_1,mist9_1,mist10_1,mist11_1,mist12_1,mist13_1,mist14_1,mist15_1,mist16_1,mist17_1,mist18_1,mist19_1,mist20_1,pq1_1,pq2_1,pq3_1,pq4_1,pq5_1,pq6_1,pq7_1,pq8_1,piltotal,songtot,songa,songb,misttot,mista,mistb,mistc,pqtotal,lpq1_1,lpq2_1,lpq3_1,lpq4_1,lpq5_1,lpq6_1,lpq7_1,lpq8_1,lpq9_1,lpq10_1,lpq11_1,lpq12_1,lpq13_1,lpq14_1,lpq15_1,lpq16_1,lpq17_1,lpq18_1,lpq19_1,lpq20_1,lpqtotal,oq1_1,op2_1,oq3_1,oq4_1,oq5_1,oq6_1,oq7_1,oq8_1,oq9_1,oq10_1,oq11_1,oq12_1,oq13_1,oq14_1,oq15_1,oq16_1,oq17_1,oq18_1,oq19_1,oq20_1,oq21_1,oq22_1,oq23_1,oq24_1,oq25_1,oq26_1,oq27_1,oq28_1,oq29_1,oq30_1,oq31_1,oq32_1,oq33_1,oq34_1,oq35_1,oq36_1,oq37_1,oq38_1,oq39_1,oq40_1,oq41_1,oq42_1,oq43_1,oq44_1,oq45_1,oqtotal,oqsd,oqir,oqsr,sex,years,ethnicit,religiou,grades,pilstarr,pil5,pil15,factor1,factor2,factor3,pilf1mf,pilf2mf,pilf3mf,userid
3,5,5,6,5,7,6,5,6,6,6,5,7,3,5,3,5,5,3,5,6,6,4,3,5,6,7,7,5,6,2,3,3,5,6,4,4,3,6,6,6,5,6,6,4,7,7,5,6,3,5,2,6,6,5,3,4,5,7,1,2,1,1,1,-2,2,-2,2,101,97,53,44,99,26,38,35,5,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,14,1,1,2,3,3,2,2,0,1,2,0,2,2,4,1,4,1,1,1,1,3,3,2,2,3,0,2,0,1,2,2,0,2,2,0,1,1,1,1,1,3,1,2,0,3,72,42,16,14,1,22,1,1,2.95,87,28,73,27,15,36,35,15,27,logo264
5,7,6,7,6,6,6,7,7,7,7,7,6,6,6,7,7,7,7,7,5,3,1,1,2,5,7,1,1,2,1,1,1,1,4,1,1,1,1,4,7,6,7,6,5,7,7,5,7,5,6,4,5,6,6,7,7,6,5,1,3,3,3,3,-3,-3,0,-3,131,44,15,29,115,33,42,40,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,0,1,1,2,0,1,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,14,7,3,4,2,19,2,1,3,113,35,96,39,20,40,47,20,32,logo265
5,3,7,6,3,5,7,5,5,6,5,5,7,5,3,7,5,5,3,4,4,3,3,4,5,7,6,2,3,3,2,2,1,3,2,4,4,3,3,3,5,3,3,6,5,7,5,3,4,6,7,6,3,5,6,7,6,3,6,1,-3,-1,-3,-3,-3,-3,-3,-3,101,67,35,32,97,34,33,30,-22,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,14,2,2,1,3,2,2,1,0,2,2,1,4,1,0,0,2,1,1,0,0,1,3,1,1,1,0,4,3,3,1,1,0,1,4,0,2,0,3,1,2,4,2,1,0,4,70,46,9,15,2,19,1,1, ,86,25,76,24,16,34,32,16,26,logo266
6,6,6,6,5,7,7,6,5,6,5,4,7,5,5,7,6,6,6,6,3,3,3,2,2,5,5,2,1,4,3,2,1,2,3,3,3,4,1,6,6,5,3,6,6,7,7,7,7,6,7,6,3,7,7,1,7,7,7,1,3,3,-1,1,1,0,1,1,117,58,25,33,113,34,39,40,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,0,1,1,3,4,2,2,0,1,1,0,1,0,3,1,1,0,1,1,0,1,2,0,0,0,1,0,0,0,0,0,0,1,2,0,1,1,1,0,0,1,1,0,0,2,37,21,7,9,2,18,1,1,3.85,100,28,89,34,18,35,42,18,28,logo267
4,4,6,6,3,5,7,5,5,6,6,5,4,5,1,7,5,7,6,6,2,4,6,2,6,7,7,1,2,6,2,1,1,2,1,1,4,2,6,2,2,7,7,6,5,7,7,5,6,1,5,7,6,6,5,6,6,6,6,1,3,3,3,3,-3,3,3,3,103,65,37,28,107,35,33,39,18,0,1,1,1,1,1,1,1,1,1,1,1,.926470588235294,1,0,1,1,1,0,1,16.9264705882353,0,2,1,2,1,2,1,0,2,1,0,3,0,2,2,0,2,1,0,0,0,2,1,0,2,2,1,0,2,0,0,0,2,1,0,2,2,1,0,1,2,1,1,0,2,47,30,9,8,2,18,1,1, ,90,28,75,27,17,35,38,17,26,logo268
6,6,6,6,6,7,7,6,7,7,7,6,7,6,5,7,7,5,6,6,2,4,4,2,3,4,4,1,1,2,2,1,1,4,2,5,2,2,2,2,7,6,5,7,6,7,7,7,7,4,7,5,4,7,4,6,4,7,7,1,1,-1,-3,-3,-3,-1,-3,-3,126,50,27,23,115,38,39,38,-16,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,0,2,1,2,2,1,1,0,1,2,0,1,0,2,1,3,1,1,1,0,0,2,.994029850746269,3,0,.818991097922849,1,1,1,1,0,0,1,1,1,2,0,1,1,1,2,1,0,0,2,45.8130209486691,28.9940298507463,8.81899109792285,8,2,19,1,1,3,108,33,93,37,19,40,44,18,32,logo269
3,4,6,6,4,5,6,5,5,5,5,3,6,5,5,2,4,4,3,5,5,4,3,5,4,7,7,5,5,6,2,4,3,6,3,5,3,4,4,6,6,5,6,6,4,6,6,6,7,5,6,3,3,5,5,7,4,7,7,6,1,0,-1,-1,-2,1,0,0,91,91,48,43,110,34,43,33,-2,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,12,2,2,1,3,3,3,3,1,2,1,0,1,2,2,1,3,1,2,1,2,1,1,1,2,1,0,1,2,0,1,3,0,0,0,0,2,2,1,1,1,3,3,2,0,1,65,35,19,11,2,18,1,1, ,75,25,66,24,15,30,30,16,22,logo270
5,5,6,7,5,6,7,6,5,7,6,6,5,4,5,6,6,2,5,6,5,4,2,3,2,6,6,5,3,6,2,2,4,5,3,6,6,4,2,2,6,7,7,6,5,7,6,6,7,6,7,4,7,6,6,3,4,7,6,1,-2,0,-3,-3,-2,-3,-2,-2,110,78,40,38,114,32,45,37,-17,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,16,1,1,0,1,3,1,1,0,0,1,1,0,1,2,0,3,0,2,1,1,0,1,0,1,1,4,3,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,2,0,2,43,21,17,5,2,18,1,1,3.5,94,30,80,31,18,39,37,18,30,logo271
5,6,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,6,7,7,6,4,2,4,2,6,7,3,1,4,2,2,2,2,6,6,2,6,2,6,7,6,6,7,7,7,7,7,7,7,7,6,4,4,7,7,5,6,5,4,2,0,3,3,2,1,0,2,135,75,28,47,123,38,49,36,13,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,0,1,1,3,2,2,1,0,1,1,0,1,1,2,1,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,2,0,1,0,0,0,1,0,0,1,31,20,3,8,2,19,1,1,3.33,114,35,100,39,21,42,47,21,33,logo272
4,6,7,7,5,4,7,5,4,7,4,1,6,4,7,1,6,7,4,6,2,5,7,6,4,7,7,7,3,6,2,2,4,5,3,4,2,2,4,4,7,5,7,6,3,7,3,6,6,3,5,2,5,7,6,7,3,5,6,1,0,0,-3,-3,0,0,0,-3,102,86,51,35,100,28,41,31,-9,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,14,1,2,1,3,3,3,2,2,2,3,1,1,1,2,2,4,0,3,3,0,0,3,1,0,2,0,2,0,0,0,1,0,3,1.43362831858407,.551928783382789,2,4,2,1,1,1,2,1,0,2,68.9855571019669,41.9855571019669,18,9,2,19,1,1,3.5,84,27,75,28,19,30,42,18,20,logo273
4,6,7,7,5,7,7,6,6,7,7,7,7,7,4,7,7,7,5,7,5,4,2,1,4,5,4,4,3,4,1,2,2,1,3,3,1,4,1,6,7,7,7,7,6,7,7,7,7,4,7,7,7,7,7,1,2,7,7,1,-1,-2,0,-3,-3,3,-3,-2,127,60,26,34,119,35,47,37,-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,1,0,2,1,1,0,0,0,1,0,2,0,1,0,2,0,0,2,0,0,3,0,0,0,0,1,3,0,2,0,0,0,1,0,1,1,2,0,0,3,1,1,0,2,35,16,9,10,2,21,1,1,3.05,109,34,93,32,21,42,44,20,32,logo274
5,6,7,6,5,5,7,6,6,7,7,5,7,6,5,7,7,7,6,7,4,5,4,6,3,7,7,2,5,6,2,2,2,2,6,6,4,5,3,6,6,4,5,7,4,6,7,3,6,5,7,4,5,6,4,6,2,6,6,2,3,3,3,3,1,1,2,2,124,87,40,47,101,33,37,31,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,17,0,2,0,2,2,1,2,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,19,11,4,4,2,18,1,1,4,106,33,91,34,21,37,45,20,28,logo275
4,5,7,6,4,7,7,7,6,7,6,4,7,5,5,5,7,4,7,7,6,2,3,3,3,6,7,4,2,6,1,2,2,2,4,4,3,5,2,6,6,5,6,6,5,6,7,5,6,4,5,5,7,6,3,7,6,6,5,3,3,0,3,3,0,0,1,1,117,73,29,44,109,33,40,36,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,2,1,1,3,2,2,2,0,1,1.18975903614458,0,1,1,2,1,2,1,2,3,1,1,2,1,1,2,0,1,2,1,3,1,0,1,1,0,2,2,2,1,1,2,2,1,1,3,63.1897590361446,31.1897590361446,19,13,2,21,1,1, ,100,32,85,33,21,37,41,21,27,logo276
5,6,6,6,6,6,7,6,6,6,6,5,6,6,6,6,6,7,6,6,3,5,2,3,2,5,4,4,4,5,2,2,4,4,5,4,2,2,5,6,5,4,4,5,4,4,6,4,5,6,2,7,2,4,6,4,3,6,4,3,3,3,-3,-3,-3,-2,-3,-3,120,73,39,34,88,27,35,26,-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,1,0,2,2,2,0,0,1,1,1,2,1,2,0,2,1,1,2,1,1,2,1,0,1,1,2,1,1,1,1,.505917159763314,1,1,0,1,1,2,0,0,0,0,2,1,2,46.5059171597633,22,13,11.5059171597633,1,21,2,1,2.5,101,30,90,35,18,36,44,18,28,logo277
5,4,6,7,7,5,6,5,7,7,7,7,5,7,4,7,7,7,5,5,6,4,4,5,2,7,7,7,4,4,3,5,4,3,6,5,4,5,4,4,6,4,7,7,4,7,3,5,7,3,4,2,5,6,4,3,4,3,6,1,0,0,0,3,0,0,2,3,120,93,49,44,91,22,38,31,8,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,15,1,1,0,4,4,2,2,0,1,2,0,2,2,1,0,4,1,3,2,0,2,2,2,0,2,0,0,4,0,3,2,0,1,2,1,2,2,4,2,0,0,2,3,0,1,69,29,21,19,1,19,2,1,2.5,103,33,87,33,18,39,43,16,31,logo278
4,5,7,7,7,6,7,7,6,7,7,6,7,7,7,2,7,7,6,7,6,5,4,2,3,6,6,2,2,7,2,1,1,2,2,7,2,7,1,7,7,7,7,7,6,7,7,7,7,7,6,7,7,7,7,5,6,7,7,7,-2,0,-2,-3,-3,-3,-3,-3,126,75,27,48,135,38,56,41,-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,0,2,1,2,2,2,1,0,1,1,0,1,0,2,0,3,2,1,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,1,32,19,8,5,2,19,1,1,4,105,34,92,35,21,40,46,21,30,logo279
5,5,5,6,5,5,3,6,5,6,6,5,5,6,5,6,5,4,3,5,5,4,2,3,5,6,6,4,5,4,2,4,3,5,5,4,5,4,5,3,5,2,2,4,3,6,5,3,5,5,2,3,4,4,6,2,3,5,5,2,0,1,-1,2,-2,2,-1,-2,101,84,47,37,76,20,31,25,-1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,16,1,2,1,3,2,3,2,0,2,1,2,3,2,1,2,1,3,2,2,1,2,3,2,1,1,3,2,3,2,1,2,2,3,1,0,2,2,3,1,2,2,2,2,1,1,82,43,20,19,1,20,1,1,3.6,87,27,74,29,15,31,31,16,27,logo280
5,5,6,6,5,5,7,7,5,6,6,5,6,5,5,7,6,6,6,6,5,4,2,2,4,5,6,3,4,4,3,3,4,2,4,5,2,3,3,2,5,5,6,5,4,6,5,4,5,5,5,6,5,6,6,7,6,6,6,2,-3,0,-2,-2,0,-2,-2,-1,115,70,36,34,105,34,38,33,-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,19,0,1,1,3,2,2,0,0,2,2,0,1,1,2,1,1,0,1,1,2,1,2,1,1,1,0,2,1,2,1,1,0,1,2,1,3,1,2,1,1,2,2,2,1,2,57,36,9,12,2,18,1,1, ,98,29,86,33,18,35,41,19,27,logo281
6,7,7,7,7,7,7,7,7,7,7,7,7,7,5,4,7,7,7,7,7,5,3,4,3,3,5,1,7,3,2,1,1,1,1,7,2,6,6,6,6,7,7,7,7,7,7,7,7,7,7,4,4,7,4,7,6,7,7,1,-3,-3,-3,-3,-3,-3,-3,-3,134,74,36,38,123,39,43,41,-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,19,0,2,0,4,0,2,1,0,4,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,12,1,6,2,19,1,1,3.3,115,35,99,41,21,42,49,21,34,logo282
6,4,5,6,7,5,7,6,5,7,5,1,7,5,3,6,4,7,5,5,4,7,4,5,7,7,7,4,5,6,5,6,4,4,5,3,2,3,2,3,3,6,5,7,5,3,2,6,7,6,5,5,5,5,6,2,5,6,7,1,0,2,3,3,3,0,3,3,106,93,55,38,97,30,39,28,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,17,0,3,1,4,4,3,1,0,2,2,1,2,2,1,2,1,2,2,1,0,0,2,2,2,3,1,2,3,2,0,2,3,3,3,0,4,3,3,0,2,1,2,1,1,2,81,52,12,17,1,19,1,1,3,91,25,81,33,14,31,41,16,23,logo283
6,5,6,7,6,7,6,5,6,5,7,5,6,7,5,7,6,6,5,5,3,3,2,2,4,6,7,2,2,6,3,2,1,2,6,4,2,3,1,7,5,3,3,5,4,6,6,3,6,6,3,6,3,4,5,3,4,6,5,3,2,0,1,1,0,0,1,2,118,68,26,42,89,27,33,29,7,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,18,0,0,0,2,2,1,1,0,1,1,0,3,1,1,0,2,1,0,1,0,0,2,1,0,1,1,1,2,0,0,1,0,1,2,0,1,1,2,1,1,2,0,0,0,1,38,20,7,11,1,19,1,1,3,100,31,87,33,17,37,39,16,32,logo284
4,4,6,5,3,6,1,5,5,6,6,6,1,3,5,7,4,5,3,5,4,3,3,5,2,6,4,5,2,2,2,2,4,1,5,2,5,5,3,5,7,3,4,4,4,7,2,3,3,3,4,4,4,5,7,6,5,3,4,2,3,3,3,3,0,0,0,3,90,70,37,33,84,25,34,25,15,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1,13,1,4,1.13905325443787,0,2,3,3,0,3,1,2,2,1,1,1,0,3,1,2,1,1,1,.994029850746269,1,2,.818991097922849,1,4,3,1,1,0,3,3,0,1,4,2,2,0,0,3,2,1,1,70.952074203107,39.1330831051841,18.8189910979228,13,2,18,1,1,2.9,81,25,65,24,15,30,26,16,27,logo285
4,4,5,4,3,4,6,2,4,4,3,2,2,6,5,2,4,5,5,4,5,6,4,7,6,7,7,4,6,6,2,5,4,2,5,5,6,2,5,4,6,6,6,3,5,7,5,3,6,3,6,6,4,5,7,1,2,6,6,2,3,3,3,3,1,3,0,-2,78,98,57,41,95,30,34,31,14,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,9,0,4,1,1,2,3,4,1,4,1,0,3,1,0,2,3,1,3,3,2,2,4,1,2,1,3,4,4,4,1,3,1,2,0,.551928783382789,0,4,2,1,3,4,2,2,0,1,90.5519287833828,50.5519287833828,26,14,2,18,1,1, ,61,19,59,22,13,23,31,11,17,logo286
6,5,6,6,5,7,6,6,6,6,6,6,6,5,6,7,6,5,5,6,4,3,3,4,2,6,5,3,4,5,2,3,3,4,5,3,4,4,2,4,7,6,6,6,6,6,5,5,6,6,6,3,6,5,5,6,5,6,5,2,-2,-2,-3,-3,-2,-2,-2,-2,117,73,37,36,108,32,43,33,-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.841176470588235,1,.835294117647059,19.6764705882353,0,1,1,2,2,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,2,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40,22,9,9,1,20,1,1,3.28,100,30,87,33,18,37,38,18,31,logo287
6,6,6,7,6,7,7,5,7,7,7,6,5,7,5,7,7,7,6,7,7,5,3,5,2,6,6,4,2,6,2,2,3,7,7,4,4,5,2,4,7,6,7,7,7,7,7,7,7,7,7,4,7,7,7,7,7,7,7,1,0,0,3,0,0,0,0,0,128,86,41,45,130,39,50,41,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,0,0,0,3,3,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,3,0,0,1,0,1,2,0,0,0,0,0,3,0,1,0,2,0,0,0,0,0,0,0,24,13,1,10,2,20,1,1,3.5,109,35,93,36,20,41,46,18,33,logo288
5,6,6,7,5,6,6,6,6,7,7,5,5,5,7,6,7,5,6,6,3,2,2,2,3,3,6,1,1,3,1,1,1,2,3,2,1,7,1,5,7,7,7,7,7,7,6,7,7,7,7,2,6,7,7,7,7,6,7,1,0,0,-2,-2,-3,-3,-3,-3,119,50,18,32,126,36,49,41,-16,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,2,1,2,2,1,1,0,1,2,0,1,0,1,0,2,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,27,15,6,6,2,21,1,1,3,101,33,86,34,19,38,42,18,30,logo289
4,4,4,3,3,3,5,3,4,4,1,2,4,4,4,4,6,4,1,3,7,7,3,7,6,4,7,7,7,7,2,7,4,4,6,6,6,4,7,7,4,6,5,6,4,5,4,4,4,4,6,4,4,4,6,3,4,4,7,3,0,0,0,0,0,0,0,0,70,115,67,48,91,28,36,27,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,7,1,3,2,2,3,3,2,2,3,2,1,3,2,1,3,3,4,3,1,2,2,3,2,3,4,3,2,2,2,2,3,2,2,2,1,2,2,3,2,1,3,2,2,2,3,103,59,25,19,1,21,1,1,2,57,17,53,19,13,18,27,10,13,logo290
4,4,6,6,3,6,5,5,5,6,5,3,6,5,4,4,4,6,3,7,6,4,2,6,6,5,6,7,2,7,2,6,1,5,4,4,6,5,6,5,7,4,6,7,4,4,4,5,6,4,5,2,3,4,5,2,3,5,5,2,3,3,3,3,-2,2,2,3,97,95,53,42,87,23,39,25,17,0,1,1,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,13,1,3,2,3,3,3,4,0,2,2,0,0,2,3,2,4,3,2,4,2,0,2,2,1,0,0,3,1,1,1,2,0,2,3,2,2,3,1,1,1,0,2,2,1,0,78,42,26,10,2,18,1,1,3.8,83,27,70,24,17,31,31,18,24,logo291
5,5,6,4,3,6,7,5,4,3,5,2,6,6,1,2,6,3,5,6,6,6,3,6,4,6,6,2,4,5,3,5,4,2,4,5,5,2,4,6,4,6,5,4,5,4,5,4,5,4,5,7,3,5,6,2,3,5,7,2,2,2,3,3,-2,2,-3,3,90,88,48,40,91,31,32,28,10,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,11,0,3,2,4,4,2,2,1,1,2,1,1,2,2,2,2,0,3,2,1,1,2,1,1,2,3,3,3,2,1,2,0,2,2,0,2,2,2,1,3,2,3,2,3,2,84,49,18,17,2,18,1,1, ,76,25,65,27,18,27,32,17,22,logo292
5,3,7,6,5,5,7,5,4,5,3,4,6,7,7,2,5,7,5,6,7,7,4,5,3,5,7,1,4,4,2,2,2,4,4,5,5,2,3,4,6,6,7,7,6,7,5,3,7,5,6,2,5,5,7,7,5,2,7,1,3,-3,-3,-3,-3,-3,-2,-1,104,80,42,38,106,30,41,35,-15,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,16,1,0,0,3,4,3,4,3,2,3,0,0,2,1,1,0,2,2,3,2,0,3,2,1,3,0,3,4,0,1,1,0,3,1,0,3,4,3,1,2,0,2,2,3,3,81,45,21,15,1,18,1,1,2.8,83,24,80,27,18,30,37,18,23,logo293
5,7,6,7,6,7,7,6,6,7,7,6,7,6,5,7,7,6,6,7,3,4,3,4,4,5,7,2,2,5,3,5,2,2,3,3,4,4,2,4,5,3,6,7,2,7,7,6,7,4,6,5,5,6,7,5,5,7,5,1,-1,3,-3,-3,-3,-3,-2,-3,128,71,37,34,106,30,41,35,-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,19,0,3,2,3,2,3,1,0,1,2,0,2,0,2,1,1,1,2,1,0,0,4,1,0,2,2,1,2,1,1,0,1,1,1,0,2,1,2,1,1,1,2,0,0,2,56,33,10,13,2,18,1,1, ,110,34,94,36,20,41,46,19,32,logo294
4,4,5,5,5,6,6,7,6,6,6,5,6,6,3,6,5,4,4,6,4,3,2,2,2,4,7,4,4,3,3,2,2,2,3,3,2,2,3,2,2,2,2,5,2,6,5,4,6,6,2,6,4,4,4,3,3,5,6,3,0,0,3,2,0,1,0,1,105,59,31,28,80,24,30,26,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,19,0,2,1,3,2,1,2,0,1,1,0,2,1,2,1,1,2,2,2,0,0,2,2,1,1,0,1,1,1,1,1,0,0,1,0,1,2,3,2,0,0,0,1,1,1,49,22,13,14,2,19,1, , ,90,28,77,30,16,34,34,18,26,logo295
6,6,7,7,6,7,7,6,7,7,7,5,6,6,4,7,6,7,6,6,5,5,2,5,1,7,7,2,2,7,2,1,1,2,5,5,1,3,1,7,5,5,6,7,7,7,7,6,6,6,6,7,5,7,7,4,5,6,7,1,3,1,1,1,-3,0,-3,-2,126,71,25,46,117,37,43,37,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,19,0,2,0,1,2,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,18,12,1,5,2,19,1,1,3,109,33,93,37,19,40,45,19,32,logo296
4,4,5,6,5,5,6,5,5,5,6,4,5,5,4,5,5,5,4,5,4,4,5,4,4,3,5,2,3,3,3,3,3,3,2,3,3,3,2,4,6,5,2,6,5,7,6,5,5,6,6,5,2,3,5,4,2,6,5,2,0,0,0,0,0,0,0,0,98,66,39,27,93,31,34,28,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,17,1,2,1,3,2,2,1,1,2,1,1,2,1,2,1,2,2,2,1,1,1,2,1,1,2,1,2,2,2,1,1,0,2,2,1,2,1,1,1,1,1,1,1,0,3,64,38,14,12,2,22,1,1,3.78,83,27,71,27,15,32,34,15,25,logo297
5,6,5,7,6,6,7,5,6,6,6,6,5,5,6,7,6,6,5,5,6,6,5,4,3,6,6,4,2,6,2,2,2,2,4,4,2,2,3,5,6,5,4,6,5,6,6,6,6,6,6,6,2,3,6,6,2,5,4,3,3,3,3,3,3,3,-3,0,116,76,37,39,99,32,39,28,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,19,0,2,1,2,2,2,0,0,1,1,1,2,0,1,1,3,1,1,2,0,1,2,1,0,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,51,27,11,13,2,21,6,1,3,98,30,86,33,16,38,42,15,30,logo298
5,5,6,6,6,4,7,3,5,4,5,2,3,6,3,7,6,4,3,5,3,6,5,5,5,5,6,6,5,6,6,5,5,7,6,4,4,3,4,5,6,5,6,6,4,7,4,5,6,3,5,4,4,5,5,5,5,3,5,2,1,2,0,1,-1,1,1,2,95,101,63,38,95,26,37,32,7,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,13,0,2,2,3,3,2,2,0,1,2,2,3,1,1,2,3,1,2,1,1,1,3,2,2,3,3,3,2,2,1,2,2,3,3,1,2,1,4,1,2,2,2,2,0,3,86,52,17,17,2,19,1,1,2.4,79,27,68,27,17,28,35,14,22,logo299
5,5,6,6,5,6,5,5,6,6,6,5,5,6,6,7,6,4,6,6,3,4,4,3,4,5,6,2,4,3,2,3,3,2,2,4,3,6,3,3,6,5,5,6,5,7,7,6,6,4,7,5.06194690265487,3,3,6,6,6,5,5,2,3,3,3,3,0,3,0,3,112,69,37,32,105.061946902655,33.0619469026549,38,34,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,2,2,1,2,2,1,0,1,1,0,1,2,1,1,2,0,1,1,1,1,1,1,1,0,0,1,2,1,1,1,0,1,2,0,1,1,2,1,1,1,1,1,0,2,47,28,10,9,1,20,1,1,2.5,95,30,82,32,18,34,37,17,28,logo300
4,5,5,7,4,6,5,5,5,5,7,6,7,4,6,7,6,5,5,5,1,6,3,3,3,6,7,2,4,4,5,3,2,4,4,5,4,4,3,3,7,4,4,6,5,7,6,6,7,6,7,4,2,4,6,6,5,4,5,2,3,0,-1,-2,0,2,0,2,109,76,42,34,103,31,39,33,4,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,14,1,2,2,1,0,2,2,0,0,0,1,1,2,0,0,0,0,1,2,1,3,1,0,0,1,0,1,2,0,0,1,0,1,1,0,1,0,2,0,0,1,1,2,0,1,37,19,9,9,1,19,2,1,2.5,94,30,79,28,16,36,35,15,30,logo301
